,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,original,hashtags,source,Subjectivity,Polarity,analysis,label,Topic modelling LDA,Topic modeling lDA Tuning
1545,1545,MOHD NABEEL,"New Delhi, India",I AM A WRITER,False,2022-06-16 07:30:10,officialdmrc tag freind red line,@OfficialDMRC Tag your freind Red line,,Twitter for Android,0.0,0.0,neutral,1,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
1546,1546,Devil Romeo,New Delhi,when m good m good when m bad m better :),False,2022-06-16 07:26:17,officialdmrc friend blue line,@OfficialDMRC That friend is blue line 🤣🤣🤣🤣🤣,,Twitter for iPhone,0.1,0.0,neutral,1,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
1547,1547,Neeraj,"New Delhi, India",I am a fun loving guy and love to travel alot,False,2022-06-16 07:15:13,officialdmrc realli suffer bcoz peopl sat nangloi metro park wall pass comment girl pls take care mess either allow peopl move around increas height boundri wall,"@OfficialDMRC we are really suffering bcoz of you people sat on the Nangloi metro parking wall and passing comments on girls, can you pls take care of this mess either don't allow people to move around or just increase the height of boundry walls",,Twitter for Android,0.175,-0.175,negative,0,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
1548,1548,Abhay Jain 🇮🇳,,"|Sports enthusiast| |Youtuber|  
tweets are personal",False,2022-06-16 07:11:45,officialdmrc repli first,@OfficialDMRC Reply me first 😜😏,,Twitter for Android,0.3333333333333333,0.25,positive,2,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
1549,1549,Hari Jha,"New Delhi, India",Shitposting | Sports | Finance | Chatterbox |,False,2022-06-16 06:55:38,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
1550,1550,"Major Mukesh Kapila ,Retd","Ambala Cantonment Area, Ambala","Stop global warming. no political/religious conversation #मैंऔरमेरीसाईकल
मेरे लफ्जों से न कर मेरे किरदार का फैसला,
तेरा वजूद मिट जाएगा मेरी हकिकत ढूंढते ढूंढते!",False,2022-06-16 06:51:37,superb keep pedalandtr dprdelhi dalipsabharw chiragshah mayoroflondon sselvan dillicyclist herocycl avoncyclesindia leadercycl nice initi officialdmrc also best wish mmmocloffici httpstcogrnrqmsrw,its Superb Keep it up #मैंऔरमेरीसाईकल @pedalandtring @DPRdelhi @dalipsabharwal @Chiragshah3088 @MayorofLondon @sselvan @DilliCyclist @Hero_Cycles @AvonCyclesIndia @LeaderCycle nice initiative @OfficialDMRC can also do the same  My best wishes to @MMMOCL_Official https://t.co/GRN4RqmSRw,['मैंऔरमेरीसाईकल'],Twitter for Android,0.7666666666666666,0.8666666666666667,positive,2,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
1551,1551,ajay arora,"New Delhi, India",Be healthy happy...NWM... networking...health supplements...purifiers ...AIR Water..clean air water ..food...jai mata di,False,2022-06-16 06:49:11,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
1552,1552,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:26,rt officialdmrc mark world environ day next sunday plantat drive also organis locat httpstcow,"RT @OfficialDMRC: To mark the World Environment Day next Sunday, a plantation drive was also organised at the same location. https://t.co/W…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1553,1553,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:24,rt officialdmrc construct work diaphragm wall deraw nagar janakpuri west rk ashram marg corridor phase start,RT @OfficialDMRC: Construction work of diaphragm wall at Derawal Nagar on the Janakpuri West - RK Ashram Marg corridor of Phase 4 started t…,,Twitter for iPhone,0.0,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
1554,1554,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:21,rt officialdmrc metro servic phaseiii section begin sunday ie th june arrang made,"RT @OfficialDMRC: Metro services on Phase-III sections will begin at 6:00 AM on Sunday i.e, 5th June, 2022. This arrangement is being made…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
1555,1555,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:18,rt officialdmrc contribut toward sustain environ delhi metro instal rooftop solar power plant station de,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Delhi metro has installed rooftop solar power plants at its stations, de…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1556,1556,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:17,rt officialdmrc contribut toward sustain environ follow concept reduc reus recycl delhi metro pract,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Following the concept of Reduce, Reuse and Recycle, Delhi Metro is pract…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1557,1557,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:14,rt officialdmrc contribut toward sustain environ sinc begin delhi metro work continu toward,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Since the beginning, Delhi Metro has been working continuously towards t…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1558,1558,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:11,rt officialdmrc contribut toward sustain environ dmrc environ conscious organ alway tri con,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

DMRC being an environment conscious organization has always tried to con…",,Twitter for iPhone,0.5,0.1,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1559,1559,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:07,rt officialdmrc contribut toward sustain environ conserv water essenti compon dmrcs design exe,"RT @OfficialDMRC: Contribution towards a sustainable Environment!

Conservation of Water is an essential component in DMRC'S design and exe…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1560,1560,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:03,rt officialdmrc crossov need delhimetro httpstcoblwqff,"RT @OfficialDMRC: The crossover we need! 🤩

#DelhiMetro https://t.co/bL25WQ53FF",['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
1561,1561,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:01,rt officialdmrc delhi metro made minor chang last train time facilit spectat cricket match betw,RT @OfficialDMRC: Delhi Metro has made minor changes in its last train timings to facilitate the spectators during T-20 Cricket match betwe…,,Twitter for iPhone,0.13333333333333333,-0.025,negative,0,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
1562,1562,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:58,rt officialdmrc occas plantat ceremoni also organis part dmrc md director plant sapl,"RT @OfficialDMRC: On the occasion, a plantation ceremony was also organised as part of which, DMRC’s MD and Directors planted saplings at t…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
1563,1563,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:56,rt officialdmrc construct work diaphragm wall start near tughlakabad air forc station phase silver line today,RT @OfficialDMRC: Construction work of Diaphragm Wall was started near Tughlakabad Air Force Station on Phase 4's silver line today with a…,,Twitter for iPhone,0.4,0.1,positive,2,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
1564,1564,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:53,rt officialdmrc blue line updat damag head electrif wire due flash extern object,"RT @OfficialDMRC: Blue Line Update 

There has been damage to the Over Head Electrification wire due to flash over by an external object be…",,Twitter for iPhone,0.2375,-0.0625,negative,0,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
1565,1565,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:46,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
1566,1566,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:32,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for iPhone,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
1567,1567,Bunty aur bubbly,,,False,2022-06-16 06:44:12,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
1568,1568,Bunty aur bubbly,,,False,2022-06-16 06:43:52,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for iPhone,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
1569,1569,Devender Kumar Kashyap,"New Delhi, India",Kya likhu apne bare me... jo likhu vo Kam hi hai...,False,2022-06-16 06:39:43,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
1570,1570,Varun Ganjoo,"Jammu, Jammu & Kashmir, India","Casual Photography 📷l Gamer l
Tech Enthusiast l Keep The Quest On And On💙",False,2022-06-16 06:31:30,officialdmrc blue line like hold beer,@OfficialDMRC Blue Line Be Like : Hold My Beer,,Twitter for Android,0.1,0.0,neutral,1,"0.043*""http"" + 0.033*""delhimetro"" + 0.032*""metro"" + 0.031*""line"" + 0.021*""train""","0.025*""miss"" + 0.023*""work"" + 0.023*""metro"" + 0.020*""station"" + 0.019*""gate"""
1571,1571,nitin keserwani,"New Delhi, India",Let's make the world a better place to live.  👍,False,2022-06-16 06:30:32,rt sushilgupta increas covid case delhi follow increas passeng travel delhi metro without mas,"RT @sushil1967gupta: An increase in Covid 19, cases in Delhi is followed by an increase in PASSENGERS TRAVELLING IN DELHI METRO WITHOUT MAS…",,Twitter for Android,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
1572,1572,Nitesh,,Broad minded ex aapian kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do,False,2022-06-16 06:28:18,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
1573,1573,sagar,,,False,2022-06-16 06:25:57,officialdmrc sushilgupta dmrc coach number ka karna kya hai khud kisi bhi metro ke coach mai chale jana koi na koi mil hi jaayega without maskbtw dont make u fool dmrc follow covid protocol know realiti,@OfficialDMRC @sushil1967gupta Dmrc coach number ka karna kya hai khud kisi bhi metro ke coach mai chale jana koi na koi mil hi jaayega without mask😎..btw dont make us fool that dmrc following covid protocol as we all know the reality,,Twitter Web App,0.0,0.0,neutral,1,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
1574,1574,Saurabh Saxena,"Delhi, India","Live tweeting for #F1, #Football and rest is gibberish. #ScuderiaFerrari🔴 #Manutd🔴",False,2022-06-16 06:24:51,officialdmrc nice one admin,@OfficialDMRC Nice one admin,,Twitter for Android,1.0,0.6,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
1575,1575,दर्पण,,I know i m something becuz god doesn't create the waste,False,2022-06-16 06:24:46,officialdmrc tag friend say time tweet u delay servic blue line normal servic line answer love officialdmrc,"@OfficialDMRC Tag that friend who says "" I will be on time"" but tweets us "" Delay in services on Blue line , Normal Services on all other lines"" 
Answer : My love @OfficialDMRC",,Twitter for Android,0.44999999999999996,0.21666666666666667,positive,2,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
